m,M,K,Nr,Epsilon,Sc,E1,phi1,phi2,Gamma,Pb,Sb,Skin -TiO_2,Nusselt-TiO_2,Sherwood-TiO_2,microorganism-TiO_2,Skin -TiO_2/Ag,Nusselt-TiO_2-Ag,Sherwood-TiO_2/Ag,microorganism-TiO_2/Ag
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.69,0.5,0.5,-3.703513487,1.689042205,0.929455424,0.742704134,-3.893815538,1.66116471,0.929474094,0.740233617
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.7,0.5,0.5,-3.705183879,1.689185718,0.929426824,0.742662295,-3.895421043,1.661287981,0.929448211,0.740195162
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.71,0.5,0.5,-3.706853409,1.689329027,0.929398264,0.742620513,-3.897025775,1.661411082,0.929422363,0.740156757
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.72,0.5,0.5,-3.708522078,1.689472134,0.929369746,0.742578788,-3.898629734,1.661534012,0.929396551,0.740118402
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.73,0.5,0.5,-3.710189889,1.689615039,0.929341269,0.742537119,-3.90023292,1.661656774,0.929370775,0.740080097
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.74,0.5,0.5,-3.711856842,1.689757742,0.929312832,0.742495508,-3.901835336,1.661779366,0.929345033,0.740041842
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.75,0.5,0.5,-3.713520905,1.689892625,0.929277354,0.742451022,-3.903436982,1.661901789,0.929319327,0.740003636
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.76,0.5,0.5,-3.715186148,1.690034968,0.929249016,0.742409528,-3.90503786,1.662024044,0.929293656,0.73996548
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.77,0.5,0.5,-3.716850537,1.690177111,0.929220719,0.742368091,-3.90663797,1.66214613,0.929268021,0.739927374
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.78,0.5,0.5,-3.718514073,1.690319053,0.929192462,0.74232671,-3.908237314,1.662268049,0.92924242,0.739889316
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.79,0.5,0.5,-3.720176759,1.690460796,0.929164245,0.742285385,-3.909835893,1.662389801,0.929216854,0.739851308
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.8,0.5,0.5,-3.721838596,1.690602339,0.929136068,0.742244116,-3.911433708,1.662511386,0.929191323,0.739813349
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.81,0.5,0.5,-3.723499584,1.690743684,0.929107931,0.742202903,-3.91303076,1.662632805,0.929165827,0.739775439
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.82,0.5,0.5,-3.725159725,1.690884829,0.929079834,0.742161745,-3.914627051,1.662754057,0.929140365,0.739737578
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.83,0.5,0.5,-3.726819021,1.691025777,0.929051776,0.742120643,-3.91622258,1.662875144,0.929114938,0.739699766
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.84,0.5,0.5,-3.728477473,1.691166528,0.929023759,0.742079596,-3.917817351,1.662996065,0.929089546,0.739662002
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.85,0.5,0.5,-3.730135082,1.691307081,0.928995781,0.742038605,-3.919411363,1.663116822,0.929064188,0.739624287
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.86,0.5,0.5,-3.731791849,1.691447438,0.928967843,0.741997668,-3.921004617,1.663237413,0.929038865,0.73958662
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.87,0.5,0.5,-3.733447776,1.691587598,0.928939944,0.741956787,-3.922597116,1.663357841,0.929013576,0.739549002
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.88,0.5,0.5,-3.735102864,1.691727563,0.928912084,0.74191596,-3.92418886,1.663478105,0.928988321,0.739511432
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.89,0.5,0.5,-3.736757114,1.691867333,0.928884264,0.741875188,-3.925779849,1.663598205,0.9289631,0.73947391
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.9,0.5,0.5,-3.738410528,1.692006907,0.928856483,0.741834471,-3.927370086,1.663718142,0.928937913,0.739436436
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.91,0.5,0.5,-3.740063107,1.692146288,0.92882874,0.741793808,-3.928959571,1.663837916,0.92891276,0.73939901
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.92,0.5,0.5,-3.741714852,1.692285475,0.928801037,0.7417532,-3.930548305,1.663957528,0.928887641,0.739361632
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.93,0.5,0.5,-3.743365764,1.692424468,0.928773373,0.741712646,-3.93213629,1.664076978,0.928862556,0.739324301
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.94,0.5,0.5,-3.745015846,1.692563268,0.928745748,0.741672146,-3.933723526,1.664196267,0.928837505,0.739287018
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.95,0.5,0.5,-3.746665097,1.692701876,0.928718161,0.741631699,-3.935310015,1.664315394,0.928812488,0.739249782
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.96,0.5,0.5,-3.74831352,1.692840292,0.928690613,0.741591307,-3.936895758,1.66443436,0.928787504,0.739212594
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.97,0.5,0.5,-3.749961115,1.692978516,0.928663103,0.741550969,-3.938480755,1.664553166,0.928762553,0.739175454
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.98,0.5,0.5,-3.751607884,1.693116549,0.928635632,0.741510684,-3.940065008,1.664671811,0.928737636,0.73913836
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.99,0.5,0.5,-3.753253828,1.693254391,0.928608199,0.741470452,-3.941648519,1.664790297,0.928712752,0.739101313
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,2.0,0.5,0.5,-3.754898949,1.693392043,0.928580804,0.741430274,-3.943231287,1.664908623,0.928687902,0.7390643139999999
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.586094176,1.678619952,0.931533887,0.745737137,-3.781100456,1.652246707,0.931359492,0.743018115
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.51,0.5,-3.585293505,1.678499401,0.931561408,0.745777747,-3.780180669,1.652118179,0.931390329,0.743064179
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.52,0.5,-3.584492936,1.678378853,0.931588923,0.745818344,-3.779261029,1.651989658,0.931421155,0.743110225
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.53,0.5,-3.583692469,1.67825831,0.931616432,0.745858928,-3.778341536,1.651861143,0.931451972,0.743156252
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.54,0.5,-3.582892104,1.678137771,0.931643934,0.745899498,-3.777422191,1.651732635,0.93148278,0.74320226
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.55,0.5,-3.582091841,1.678017236,0.931671429,0.745940056,-3.776502992,1.651604133,0.931513579,0.74324825
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.56,0.5,-3.581291679,1.677896706,0.931698917,0.745980601,-3.775583941,1.651475638,0.931544368,0.743294222
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.57,0.5,-3.580491619,1.677776179,0.931726399,0.746021133,-3.774665036,1.651347149,0.931575148,0.743340175
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.58,0.5,-3.579691661,1.677655656,0.931753875,0.746061651,-3.773746278,1.651218667,0.931605918,0.74338611
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.59,0.5,-3.578891805,1.677535138,0.931781344,0.746102157,-3.772827666,1.651090191,0.931636679,0.743432026
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.6,0.5,-3.578092049,1.677414623,0.931808806,0.74614265,-3.771909201,1.650961722,0.931667431,0.743477925
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.61,0.5,-3.577292395,1.677294113,0.931836262,0.74618313,-3.770990882,1.650833259,0.931698174,0.743523804
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.62,0.5,-3.576492843,1.677173606,0.931863711,0.746223597,-3.770072708,1.650704803,0.931728907,0.743569666
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.63,0.5,-3.575693391,1.677053104,0.931891154,0.746264051,-3.769154681,1.650576353,0.931759631,0.743615509
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.64,0.5,-3.574894041,1.676932606,0.93191859,0.746304492,-3.768236799,1.65044791,0.931790345,0.743661334
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.65,0.5,-3.574094792,1.676812112,0.93194602,0.74634492,-3.767319063,1.650319473,0.931821051,0.743707141
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.66,0.5,-3.573295644,1.676691622,0.931973443,0.746385335,-3.766401457,1.650191079,0.931851747,0.743752931
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.67,0.5,-3.572496596,1.676571136,0.93200086,0.746425738,-3.765484012,1.650062655,0.931882434,0.743798701
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.68,0.5,-3.57169765,1.676450654,0.93202827,0.746466128,-3.764566712,1.649934238,0.931913112,0.743844454
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.69,0.5,-3.570898804,1.676330177,0.932055673,0.746506504,-3.763649556,1.649805827,0.93194378,0.743890188
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.7,0.5,-3.570100059,1.676209703,0.932083071,0.746546868,-3.762732546,1.649677423,0.931974439,0.743935904
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.71,0.5,-3.569301414,1.676089234,0.932110461,0.746587219,-3.76181568,1.649549025,0.932005089,0.743981602
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.72,0.5,-3.56850287,1.675968768,0.932137845,0.746627558,-3.760898959,1.649420634,0.93203573,0.744027282
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.73,0.5,-3.567704427,1.675848307,0.932165223,0.746667883,-3.759982383,1.649292249,0.932066362,0.744072944
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.74,0.5,-3.566906083,1.67572785,0.932192594,0.746708196,-3.75906595,1.649163871,0.932096984,0.744118587
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.75,0.5,-3.56610784,1.675607397,0.932219959,0.746748496,-3.758149662,1.649035499,0.932127597,0.744164213
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.76,0.5,-3.565309698,1.675486947,0.932247317,0.746788783,-3.757233518,1.648907134,0.932158201,0.744209821
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.77,0.5,-3.564511655,1.675366503,0.932274669,0.746829057,-3.756317518,1.648778775,0.932188796,0.744255411
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.78,0.5,-3.563713712,1.675246062,0.932302014,0.746869319,-3.755401661,1.648650423,0.932219382,0.744300983
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.79,0.5,-3.562915869,1.675125625,0.932329353,0.746909568,-3.754485948,1.648522077,0.932249959,0.744346537
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.8,0.5,-3.562118127,1.675005192,0.932356686,0.746949804,-3.753570379,1.648393738,0.932280526,0.744392073
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.81,0.5,-3.561320484,1.674884764,0.932384012,0.746990027,-3.752654953,1.648265405,0.932311085,0.744437591
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.82,0.5,-3.56052294,1.674764339,0.932411331,0.747030238,-3.75173967,1.648137078,0.932341634,0.744483091
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.83,0.5,-3.559725497,1.674643919,0.932438644,0.747070436,-3.75082453,1.648008758,0.932372174,0.744528574
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.84,0.5,-3.558928153,1.674523502,0.932465951,0.747110622,-3.749909533,1.647880445,0.932402705,0.744574038
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.85,0.5,-3.558130908,1.67440309,0.932493251,0.747150794,-3.748994679,1.647752138,0.932433227,0.744619485
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.86,0.5,-3.557333763,1.674282682,0.932520545,0.747190954,-3.748079967,1.647623838,0.93246374,0.744664914
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.87,0.5,-3.556536718,1.674162278,0.932547833,0.747231102,-3.747165398,1.647495544,0.932494244,0.744710325
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.88,0.5,-3.555739771,1.674041878,0.932575114,0.747271237,-3.746250971,1.647367256,0.932524739,0.744755719
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.89,0.5,-3.554942924,1.673921482,0.932602389,0.747311359,-3.745336687,1.647238975,0.932555225,0.744801095
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.9,0.5,-3.554146176,1.673801091,0.932629657,0.747351468,-3.744422545,1.647110701,0.932585702,0.744846453
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.91,0.5,-3.553349527,1.673680703,0.932656919,0.747391565,-3.743508544,1.646982433,0.93261617,0.744891793
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.92,0.5,-3.552552977,1.673560319,0.932684174,0.74743165,-3.742594685,1.646854171,0.932646629,0.744937116
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.93,0.5,-3.551756526,1.67343994,0.932711424,0.747471722,-3.741680968,1.646725916,0.932677078,0.744982421
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.94,0.5,-3.550960173,1.673319564,0.932738666,0.747511781,-3.740767393,1.646597667,0.932707519,0.745027708
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.95,0.5,-3.55016392,1.673199193,0.932765903,0.747551827,-3.739853959,1.646469425,0.932737951,0.745072978
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.96,0.5,-3.549367765,1.673078826,0.932793133,0.747591862,-3.738940666,1.64634119,0.932768374,0.74511823
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.97,0.5,-3.548571709,1.672958463,0.932820357,0.747631883,-3.738027514,1.64621296,0.932798788,0.745163465
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.98,0.5,-3.547775751,1.672838104,0.932847574,0.747671892,-3.737114504,1.646084738,0.932829193,0.745208682
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.99,0.5,-3.546979892,1.672717749,0.932874785,0.747711889,-3.736201634,1.645956521,0.932859589,0.745253882
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,1.0,0.5,-3.546184131,1.672597398,0.93290199,0.747751873,-3.735288905,1.645828312,0.932889976,0.745299064
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.5,-3.586094176,1.678619952,0.931533887,0.745737137,-3.781100456,1.652246707,0.931359492,0.743018115
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.51,-3.585250828,1.678486852,0.931564719,0.745782732,-3.78013073,1.652104273,0.931394153,0.743069996
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.52,-3.584407615,1.678353762,0.931595541,0.745828309,-3.779161199,1.651961853,0.931428801,0.743121851
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.53,-3.583564538,1.67822068,0.931626354,0.745873868,-3.778191863,1.651819445,0.931463435,0.74317368
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.54,-3.582721595,1.678087607,0.931657158,0.745919409,-3.777222723,1.651677051,0.931498056,0.743225483
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.55,-3.581878786,1.677954543,0.931687952,0.745964931,-3.776253776,1.65153467,0.931532663,0.743277261
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.56,-3.581036112,1.677821488,0.931718737,0.746010436,-3.775285024,1.651392302,0.931567257,0.743329013
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.57,-3.580193572,1.677688441,0.931749512,0.746055922,-3.774316466,1.651249947,0.931601838,0.74338074
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.58,-3.579351167,1.677555404,0.931780278,0.746101391,-3.773348102,1.651107605,0.931636405,0.74343244
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.59,-3.578508895,1.677422375,0.931811035,0.746146841,-3.772379932,1.650965277,0.93167096,0.743484116
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.6,-3.577666758,1.677289355,0.931841783,0.746192274,-3.771411955,1.650822961,0.931705501,0.743535766
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.61,-3.576824754,1.677156344,0.931872521,0.746237688,-3.770444171,1.650680659,0.931740028,0.74358739
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.62,-3.575982884,1.677023341,0.93190325,0.746283085,-3.76947658,1.650538369,0.931774543,0.743638989
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.63,-3.575141147,1.676890348,0.93193397,0.746328464,-3.768509182,1.650396093,0.931809044,0.743690562
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.64,-3.574299544,1.676757363,0.93196468,0.746373825,-3.767541976,1.65025383,0.931843532,0.74374211
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.65,-3.573458074,1.676624387,0.931995381,0.746419168,-3.766574947,1.650111616,0.931878007,0.743793634
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.66,-3.572616737,1.67649142,0.932026073,0.746464493,-3.765608125,1.649969379,0.931912469,0.743845132
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.67,-3.571775533,1.676358461,0.932056756,0.7465098,-3.764641495,1.649827155,0.931946918,0.743896604
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.68,-3.570934463,1.676225511,0.932087429,0.74655509,-3.763675057,1.649684944,0.931981353,0.743948051
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.69,-3.570093524,1.67609257,0.932118094,0.746600361,-3.76270881,1.649542746,0.932015776,0.743999473
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.7,-3.569252719,1.675959638,0.932148749,0.746645615,-3.761742753,1.649400561,0.932050185,0.74405087
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.71,-3.568412046,1.675826715,0.932179394,0.746690851,-3.760776888,1.649258389,0.932084581,0.744102242
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.72,-3.567571505,1.6756938,0.932210031,0.74673607,-3.759811213,1.64911623,0.932118964,0.744153588
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.73,-3.566731097,1.675560894,0.932240658,0.746781271,-3.758845729,1.648974085,0.932153335,0.74420491
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.74,-3.565890821,1.675427997,0.932271277,0.746826454,-3.757880435,1.648831952,0.932187692,0.744256206
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.75,-3.565050677,1.675295109,0.932301886,0.746871619,-3.75691533,1.648689832,0.932222036,0.744307478
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.76,-3.564210664,1.675162229,0.932332486,0.746916767,-3.755950415,1.648547724,0.932256367,0.744358725
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.77,-3.563370784,1.675029358,0.932363077,0.746961897,-3.75498569,1.64840563,0.932290685,0.744409946
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.78,-3.562531035,1.674896496,0.932393658,0.74700701,-3.754021154,1.648263549,0.932324991,0.744461143
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.79,-3.561691417,1.674763642,0.932424231,0.747052105,-3.753056807,1.648121481,0.932359283,0.744512315
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.8,-3.560851931,1.674630797,0.932454794,0.747097182,-3.752092648,1.647979425,0.932393562,0.744563463
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.81,-3.560012577,1.674497961,0.932485349,0.747142242,-3.751128678,1.647837383,0.932427829,0.744614585
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.82,-3.559173353,1.674365134,0.932515894,0.747187285,-3.750164896,1.647695353,0.932462083,0.744665683
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.83,-3.55833426,1.674232315,0.93254643,0.747232309,-3.749201303,1.647553337,0.932496324,0.744716756
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.84,-3.557495299,1.674099505,0.932576957,0.747277317,-3.748237897,1.647411333,0.932530552,0.744767805
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.85,-3.556656467,1.673966704,0.932607475,0.747322307,-3.747274679,1.647269342,0.932564767,0.744818828
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.86,-3.555817767,1.673833911,0.932637984,0.747367279,-3.746311648,1.647127364,0.932598969,0.744869828
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.87,-3.554979197,1.673701127,0.932668484,0.747412234,-3.745348804,1.646985399,0.932633159,0.744920803
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.88,-3.554140758,1.673568352,0.932698975,0.747457172,-3.744386148,1.646843446,0.932667336,0.744971753
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.89,-3.553302448,1.673435585,0.932729457,0.747502092,-3.743423678,1.646701507,0.9327015,0.745022679
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.9,-3.552464269,1.673302827,0.932759929,0.747546995,-3.742461394,1.64655958,0.932735651,0.74507358
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.91,-3.55162622,1.673170078,0.932790393,0.74759188,-3.741499297,1.646417666,0.93276979,0.745124457
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.92,-3.550788301,1.673037337,0.932820848,0.747636748,-3.740537386,1.646275765,0.932803916,0.745175309
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.93,-3.549950512,1.672904605,0.932851294,0.747681599,-3.739575661,1.646133876,0.932838029,0.745226138
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.94,-3.549112852,1.672771882,0.932881731,0.747726433,-3.738614121,1.645992001,0.932872129,0.745276941
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.95,-3.548275322,1.672639167,0.932912159,0.747771249,-3.737652767,1.645850138,0.932906217,0.745327721
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.96,-3.547437921,1.672506461,0.932942577,0.747816048,-3.736691597,1.645708288,0.932940293,0.745378476
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.97,-3.546600649,1.672373764,0.932972987,0.74786083,-3.735730613,1.645566451,0.932974355,0.745429208
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.98,-3.545763507,1.672241075,0.933003388,0.747905594,-3.734769814,1.645424626,0.933008405,0.745479915
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,0.99,-3.544926494,1.672108395,0.933033781,0.747950341,-3.733809199,1.645282814,0.933042443,0.745530598
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.0,-3.544089609,1.671975724,0.933064164,0.747995072,-3.732848768,1.645141015,0.933076468,0.745581256
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.01,-3.543252854,1.671843061,0.933094538,0.748039785,-3.731888521,1.644999229,0.93311048,0.745631891
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.02,-3.542416227,1.671710406,0.933124903,0.74808448,-3.730928459,1.644857455,0.93314448,0.745682502
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.03,-3.541579729,1.671577761,0.93315526,0.748129159,-3.72996858,1.644715694,0.933178467,0.745733088
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.04,-3.540743359,1.671445124,0.933185607,0.748173821,-3.729008884,1.644573946,0.933212442,0.745783651
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.05,-3.539907117,1.671312495,0.933215946,0.748218465,-3.728049371,1.644432211,0.933246404,0.74583419
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.06,-3.539071004,1.671179875,0.933246276,0.748263093,-3.727090042,1.644290488,0.933280354,0.745884705
0.1,0.5,1.0,0.2,0.5,0.2,0.2,0.025,0.025,1.0,0.5,1.07,-3.538235019,1.671047264,0.933276597,0.748307703,-3.726130895,1.644148778,0.933314292,0.745935195
